RegionName,datesubstr,ZHVI_sfr,ZHVI_all,ZHVI_1br,ZHVI_2br,ZHVI_3br,ZHVI_4br,ZHVI_5br,ZHVI_con,ZHVI_sfr_CL,ZHVI_all_CL,ZHVI_1br_CL,ZHVI_2br_CL,ZHVI_3br_CL,ZHVI_4br_CL,ZHVI_5br_CL,ZHVI_con_CL
80904,2011-03,242580.9542199623,238662.47178680854,133025.7500615633,177053.6713894482,252890.95004423385,342344.750780403,454854.650209297,184783.44577795602,253629.5694868529,247793.37554700547,111646.60423236416,156297.9399895302,219806.0256086732,295387.88156051637,392845.42081442237,132410.85881962132
80904,2011-04,240465.284670017,236604.84334455783,131778.42478184812,175140.63642747945,250673.3589925905,338645.65989196545,451257.0951486782,183408.71672650956,251342.3668429702,245551.90551330236,110354.70395792382,154714.12499692626,217803.92093790817,292931.3229176414,389802.50334104116,131275.57262513283
80904,2011-05,238800.42021211435,234955.85973283555,130844.68750920116,173866.79854211793,248640.3842411768,335139.80509208696,447447.8305600281,182142.1277705079,249297.69747042708,243562.20987695875,109140.56119303068,153319.0546847614,216069.38807538847,290700.3507860714,386973.5081667431,130141.41422768254
80904,2022-04,441779.21468897525,428843.20419687754,282553.3119488851,340766.07657042076,441921.16197071876,560716.3341705451,748495.3874891968,327374.0451467222,449795.87668943824,442521.495661079,262281.1994517521,317153.52898209,404453.42554157536,496587.16912940546,609944.6523998221,271716.27346165694
80904,2003-08,273623.6445763159,270000.8623175542,151923.5361338183,208897.82083023127,282210.12726188323,377410.6697458836,495625.59821002546,212014.6667024685,293625.13688896305,287862.85963861184,137972.39410067198,192005.9540557471,257489.9327468673,333763.2169544483,432649.2600907116,166614.99945529742
80904,2012-09,235787.34024746186,230902.73393558353,127479.89637195498,169027.99718961323,243884.58533519052,329688.16685830045,443990.97922128625,175639.28962521968,243783.21682700867,238044.81470318514,109501.47203080739,148740.66998454288,210575.29142842913,284655.3795368178,376738.27692240133,126574.4838823828
80904,2012-10,237157.68142564083,232190.9364356938,128723.4619953709,170379.16871931686,245167.8310105533,331373.9364779094,446058.9363754072,176427.11898792666,244820.15404747106,239052.49804723813,110382.45031370768,149581.39188164545,211471.2636338301,285792.88036541635,377989.23576207325,127184.75629012393
80904,2002-08,271290.8096680624,267705.75482195057,150852.07938223187,206183.15233188513,279769.79599536565,374465.535892112,489275.07362639444,211107.93876788853,290725.4542153708,285060.9953731415,136635.71671608262,189877.64356483237,255281.2687267614,330068.41009709996,427672.7496381248,165652.617422918
80904,2001-11,270760.69135657506,267081.96234576806,151555.22757978505,205638.92789391347,278778.8948047736,375966.29671613715,485704.1217410774,209562.79123624382,289031.23442392825,283323.9364705544,134831.3946605918,187199.67360376913,253352.91941825257,328952.75543310976,426634.95087280124,163646.24409291308
80904,2011-11,234386.10125214365,229991.16592481546,124347.83992574066,168978.3902721195,243603.8337572864,331451.61191635136,439667.8149082161,176633.06494322757,243121.7401723804,237490.30638458932,104881.95383307869,148511.96508956223,210618.75761776412,284125.14383595856,377451.97880772164,125558.81789883002
80904,2002-11,272776.9100574955,269211.89478379197,151467.3323245381,207784.4929019397,280960.410292995,376367.6904238677,492603.79283706285,211888.4855744751,292220.72549711645,286527.3344475742,137725.0882967722,191083.03309933486,256714.14613129906,331955.84722240234,430401.737901372,166421.54638197555
80904,2021-10,425260.3064131109,413719.8478029276,277419.4962302074,330066.0570215448,426756.0502992373,535023.4741242811,706461.9836187705,314813.33255984884,429999.6418980623,423103.4073734998,253375.336121391,302880.75197352446,386144.1980131358,473873.61969028745,578799.77477224,257575.8064795809
80904,2021-11,424544.00079824845,413123.0394145128,277029.2938849195,329520.06915221526,425875.12948833493,534682.968609209,707087.1333580646,316419.7062013781,430883.7679708598,423957.5710955404,253656.61052119287,303363.2905851805,386921.85936835204,475006.97021584836,580523.980597434,259303.5022284446
80904,2008-09,265305.81442255323,260362.77278838604,143871.49109291,193148.99826505163,276192.7243555539,373385.7211921442,481592.18887359096,197138.08519957986,273179.5425474993,267128.48362333194,125234.00936768384,171629.53800479908,237789.7965453657,315355.0376908269,418206.4696223782,146441.22373132015
80904,2008-10,267088.7377223727,262042.4215240877,145378.5061005821,194291.91220083096,277915.2732519329,376535.08623407624,485802.6967713966,198473.2210530634,274724.1280177039,268641.0929169137,125749.64025324804,172504.68542231125,239136.3879570099,317165.6615353144,420836.7626204259,147301.19405255598
80904,2008-11,270723.6046852463,265672.79208669555,147381.8068570945,197069.57263174994,281552.1633154598,381677.1555485396,493198.18570956565,201769.66911585553,278110.7199006882,271978.5082621208,126975.83387383632,174702.03571900848,242130.21044027765,321119.6089601657,426285.7453740917,149244.43524173563
80904,2008-12,271261.05422296806,266324.0485609963,148386.68870429188,197749.08981462725,281864.35569560906,381788.0474984545,494404.47499389993,202715.96232432613,278231.7678056198,272131.8355317388,127032.53448336385,174942.56368535693,242342.8991010326,321281.1113098032,426528.9999880037,149408.739660892
80904,2012-08,235246.75839699048,230471.92775620183,126960.0701460854,168552.52087979816,243537.7562840528,328907.35744530335,442691.69212716195,175539.26349667335,243396.51090112445,237667.42117753183,108764.00825136005,148341.56999891342,210227.73888350642,284348.88930517173,376599.29738169943,126198.2189799407
80904,2022-05,444183.8116122582,431022.9782641406,282822.27972433716,342597.80469127215,444025.2838664412,564863.5875575463,755571.38280607,329090.3088880735,452246.4874761229,444910.67184889584,262895.605320266,318969.30349637085,406754.51995487727,499548.2394496714,613958.0549783801,273628.6109478258
80904,2002-07,271248.2304692304,267642.0151324097,150660.4040978479,205900.83903092556,279836.9621846641,374631.82881822577,488682.6489460956,210913.84438833155,290517.12988814013,284850.026363148,136278.54606150783,189597.0825830692,255021.05561919376,329870.8427379607,427322.33432688756,165448.82698667355
80904,2022-07,442287.54885867966,429281.0097598773,282328.4748501523,342595.4902182687,441748.92703621375,562452.2238960803,755578.2147190738,330836.1078413693,450458.5054996152,443213.0566800592,263195.0524563472,319315.3985868892,405648.30627852626,497636.17141054204,612088.3399499112,275692.59354871005
80904,2002-09,271856.14085473795,268246.1981219441,151193.40063300036,206894.07411819216,280164.17226124514,375004.2097906334,490674.47814871,211357.2321245294,291362.91377709317,285691.1721751824,137084.0299544411,190408.43183090375,255931.11215223302,330808.73480158387,428780.02331705013,166012.8056879152
